custID,salesDate,prodID,amt,qty,shipMethod,shipCost,paymentMethod,orderMethod,orderDate,discounted
76,121407,0,0,0,,,,,0,0
86,61707,0,0,0,,,,,0,0
34,20905,1,1154.8,7,,,,,0,0
5,10809,0,0,0,,,,,0,0
86,11506,0,0,0,,,,,0,0
100,11210,0,0,0,,,,,0,0
76,52110,1,2144.6,13,,,,,0,0
90,121809,1,329.9,2,,,,,0,0
98,80909,0,0,0,,,,,0,0
80,21607,0,0,0,,,,,0,0
82,113005,0,0,0,,,,,0,0
17,110110,0,0,0,,,,,0,0
74,12408,0,0,0,,,,,0,0
74,42308,0,0,0,,,,,0,0
34,52306,0,0,0,,,,,0,0
97,51808,0,0,0,,,,,0,0
72,100805,0,0,0,,,,,0,0
34,10905,0,0,0,,,,,0,0
88,32111,0,0,0,,,,,0,0
23,71610,0,0,0,,,,,0,0
74,91910,0,0,0,,,,,0,0
72,11211,1,2474.6,15,,,,,0,0
81,41007,0,0,0,,,,,0,0
40,110707,0,0,0,,,,,0,0
85,62707,0,0,0,,,,,0,0
89,12307,0,0,0,,,,,0,0
80,103107,1,329.9,2,,,,,0,0
90,111810,0,0,0,,,,,0,0
30,61709,0,0,0,,,,,0,0
74,32410,0,0,0,,,,,0,0
40,62407,0,0,0,,,,,0,0
98,120810,1,2309.6,14,,,,,0,0
17,112605,1,2144.6,13,,,,,0,0
17,51608,0,0,0,,,,,0,0
78,50309,0,0,0,,,,,0,0
98,62806,1,2804.5,17,,,,,0,0
86,113006,0,0,0,,,,,0,0
81,111807,0,0,0,,,,,0,0
17,72905,0,0,0,,,,,0,0
83,101807,0,0,0,,,,,0,0
88,52407,0,0,0,,,,,0,0
30,42111,0,0,0,,,,,0,0
95,101811,0,0,0,,,,,0,0
23,70305,0,0,0,,,,,0,0
96,42807,0,0,0,,,,,0,0
23,50205,0,0,0,,,,,0,0
86,22305,0,0,0,,,,,0,0
27,21207,0,0,0,,,,,0,0
83,20405,0,0,0,,,,,0,0
98,70710,0,0,0,,,,,0,0
9,123009,0,0,0,,,,,0,0
9,52411,0,0,0,,,,,0,0
98,92807,0,0,0,,,,,0,0
93,31105,1,2969.5,18,,,,,0,0
76,101011,0,0,0,,,,,0,0
82,110408,0,0,0,,,,,0,0
79,31110,0,0,0,,,,,0,0
83,50810,0,0,0,,,,,0,0
97,101209,0,0,0,,,,,0,0
101,101910,0,0,0,,,,,0,0
9,31906,0,0,0,,,,,0,0
90,40908,0,0,0,,,,,0,0
97,30309,0,0,0,,,,,0,0
97,123109,0,0,0,,,,,0,0
74,51907,0,0,0,,,,,0,0
74,40108,0,0,0,,,,,0,0
30,12005,0,0,0,,,,,0,0
17,20207,0,0,0,,,,,0,0
84,72306,1,1154.8,7,,,,,0,0
81,80706,0,0,0,,,,,0,0
95,111908,0,0,0,,,,,0,0
96,81609,0,0,0,,,,,0,0
73,31509,0,0,0,,,,,0,0
91,70610,0,0,0,,,,,0,0
85,20110,0,0,0,,,,,0,0
97,41709,0,0,0,,,,,0,0
78,51907,0,0,0,,,,,0,0
95,81809,0,0,0,,,,,0,0
94,101805,0,0,0,,,,,0,0
88,21111,0,0,0,,,,,0,0
94,10708,0,0,0,,,,,0,0
77,62806,0,0,0,,,,,0,0
97,71905,0,0,0,,,,,0,0
19,70709,0,0,0,,,,,0,0
95,110508,0,0,0,,,,,0,0
101,122510,0,0,0,,,,,0,0
100,72507,0,0,0,,,,,0,0
72,70708,0,0,0,,,,,0,0
83,60211,0,0,0,,,,,0,0
96,81106,0,0,0,,,,,0,0
101,52609,0,0,0,,,,,0,0
94,91108,0,0,0,,,,,0,0
9,31708,0,0,0,,,,,0,0
97,10511,0,0,0,,,,,0,0
91,22010,0,0,0,,,,,0,0
17,120610,0,0,0,,,,,0,0
99,32209,0,0,0,,,,,0,0
9,41507,0,0,0,,,,,0,0
99,20605,0,0,0,,,,,0,0
82,10211,0,0,0,,,,,0,0
93,11911,0,0,0,,,,,0,0
94,101610,0,0,0,,,,,0,0
76,61006,0,0,0,,,,,0,0
94,40205,0,0,0,,,,,0,0
84,120206,0,0,0,,,,,0,0
88,120606,0,0,0,,,,,0,0
91,22607,0,0,0,,,,,0,0
89,71507,0,0,0,,,,,0,0
82,41706,0,0,0,,,,,0,0
84,11206,0,0,0,,,,,0,0
72,52707,0,0,0,,,,,0,0
72,71511,0,0,0,,,,,0,0
88,90810,0,0,0,,,,,0,0
97,112309,0,0,0,,,,,0,0
93,120507,0,0,0,,,,,0,0
82,30409,1,2639.5,26,,,,,0,0
97,71306,0,0,0,,,,,0,0
92,101810,1,2639.5,16,,,,,0,0
82,120406,0,0,0,,,,,0,0
80,101907,0,0,0,,,,,0,0
87,81907,0,0,0,,,,,0,0
82,10105,0,0,0,,,,,0,0
99,103106,0,0,0,,,,,0,0
27,41510,0,0,0,,,,,0,0
79,10507,0,0,0,,,,,0,0
89,71806,0,0,0,,,,,0,0
83,21008,0,0,0,,,,,0,0
77,11310,0,0,0,,,,,0,0
99,32005,0,0,0,,,,,0,0
81,92905,0,0,0,,,,,0,0
86,122907,0,0,0,,,,,0,0
91,42505,1,3134.4,19,,,,,0,0
72,22411,0,0,0,,,,,0,0
89,121305,0,0,0,,,,,0,0
83,21805,0,0,0,,,,,0,0
84,91406,0,0,0,,,,,0,0
72,50909,0,0,0,,,,,0,0
99,62008,0,0,0,,,,,0,0
27,82807,0,0,0,,,,,0,0
83,101305,1,1979.6,12,,,,,0,0
81,22008,0,0,0,,,,,0,0
27,42310,0,0,0,,,,,0,0
84,13105,0,0,0,,,,,0,0
34,102307,0,0,0,,,,,0,0
34,90307,0,0,0,,,,,0,0
72,61309,0,0,0,,,,,0,0
74,52007,0,0,0,,,,,0,0
19,91010,0,0,0,,,,,0,0
92,100106,0,0,0,,,,,0,0
85,11308,0,0,0,,,,,0,0
27,21905,0,0,0,,,,,0,0
75,12410,0,0,0,,,,,0,0
19,72009,0,0,0,,,,,0,0
30,42805,0,0,0,,,,,0,0
99,42711,0,0,0,,,,,0,0
96,121309,0,0,0,,,,,0,0
83,120308,0,0,0,,,,,0,0
81,51610,0,0,0,,,,,0,0
100,52908,0,0,0,,,,,0,0
5,82105,0,0,0,,,,,0,0
89,81407,0,0,0,,,,,0,0
85,71610,0,0,0,,,,,0,0
96,121105,0,0,0,,,,,0,0
89,51210,1,1319.8,8,,,,,0,0
98,50107,0,0,0,,,,,0,0
77,81511,1,1319.8,8,,,,,0,0
97,100611,1,989.8,6,,,,,0,0
99,80808,0,0,0,,,,,0,0
74,11907,0,0,0,,,,,0,0
34,60107,0,0,0,,,,,0,0
5,111909,0,0,0,,,,,0,0
84,71411,0,0,0,,,,,0,0
92,111108,0,0,0,,,,,0,0
90,60611,0,0,0,,,,,0,0
75,11406,0,0,0,,,,,0,0
85,121207,0,0,0,,,,,0,0
91,60711,0,0,0,,,,,0,0
78,72308,0,0,0,,,,,0,0
72,21111,0,0,0,,,,,0,0
5,50910,0,0,0,,,,,0,0
89,121605,0,0,0,,,,,0,0
97,43011,0,0,0,,,,,0,0
83,121310,0,0,0,,,,,0,0
78,42305,0,0,0,,,,,0,0
19,110910,0,0,0,,,,,0,0
5,73110,0,0,0,,,,,0,0
72,111105,0,0,0,,,,,0,0
100,12510,0,0,0,,,,,0,0
88,101405,0,0,0,,,,,0,0
101,21211,0,0,0,,,,,0,0
79,111009,0,0,0,,,,,0,0
73,33105,0,0,0,,,,,0,0
85,41206,0,0,0,,,,,0,0
72,53106,0,0,0,,,,,0,0
23,111306,0,0,0,,,,,0,0
81,81111,0,0,0,,,,,0,0
78,41808,0,0,0,,,,,0,0
86,20809,0,0,0,,,,,0,0
79,122010,0,0,0,,,,,0,0
80,52809,0,0,0,,,,,0,0
78,21008,0,0,0,,,,,0,0
87,111908,1,659.9,4,,,,,0,0
23,11410,0,0,0,,,,,0,0
95,52005,0,0,0,,,,,0,0
73,50907,0,0,0,,,,,0,0
19,71311,0,0,0,,,,,0,0
78,100711,0,0,0,,,,,0,0
92,72306,0,0,0,,,,,0,0
95,110910,0,0,0,,,,,0,0
79,120505,0,0,0,,,,,0,0
27,40511,0,0,0,,,,,0,0
84,120510,0,0,0,,,,,0,0
74,72610,0,0,0,,,,,0,0
78,71609,0,0,0,,,,,0,0
89,121205,0,0,0,,,,,0,0
40,11310,0,0,0,,,,,0,0
86,92207,0,0,0,,,,,0,0
23,110407,0,0,0,,,,,0,0
93,102911,0,0,0,,,,,0,0
99,80605,1,1814.7,11,,,,,0,0
89,111810,0,0,0,,,,,0,0
27,40707,0,0,0,,,,,0,0
100,41108,0,0,0,,,,,0,0
98,81210,0,0,0,,,,,0,0
97,32805,0,0,0,,,,,0,0
89,42509,0,0,0,,,,,0,0
79,30205,0,0,0,,,,,0,0
73,122407,1,989.8,6,,,,,0,0
100,32607,0,0,0,,,,,0,0
9,101207,0,0,0,,,,,0,0
81,20505,0,0,0,,,,,0,0
77,51305,0,0,0,,,,,0,0
96,92809,0,0,0,,,,,0,0
96,21709,0,0,0,,,,,0,0
99,10308,0,0,0,,,,,0,0
27,12210,0,0,0,,,,,0,0
88,32111,1,989.8,6,,,,,0,0
75,121709,0,0,0,,,,,0,0
17,31305,0,0,0,,,,,0,0
83,42408,0,0,0,,,,,0,0
82,101610,0,0,0,,,,,0,0
83,111210,1,3134.4,19,,,,,0,0
19,32305,1,659.9,4,,,,,0,0
84,111608,0,0,0,,,,,0,0
88,92305,0,0,0,,,,,0,0
78,92311,0,0,0,,,,,0,0
74,122308,1,2144.6,13,,,,,0,0
98,110405,1,494.9,3,,,,,0,0
94,91807,0,0,0,,,,,0,0
34,52111,0,0,0,,,,,0,0
27,81108,0,0,0,,,,,0,0
5,30409,0,0,0,,,,,0,0
91,92605,0,0,0,,,,,0,0
95,32409,0,0,0,,,,,0,0
77,73011,0,0,0,,,,,0,0
88,121305,0,0,0,,,,,0,0
84,51606,0,0,0,,,,,0,0
83,50609,0,0,0,,,,,0,0
23,11707,1,2639.5,16,,,,,0,0
82,80609,0,0,0,,,,,0,0
40,72410,0,0,0,,,,,0,0
95,11710,0,0,0,,,,,0,0
86,92108,0,0,0,,,,,0,0
23,82210,0,0,0,,,,,0,0
19,32105,0,0,0,,,,,0,0
84,41309,0,0,0,,,,,0,0
9,80705,0,0,0,,,,,0,0
77,91908,1,1319.8,8,,,,,0,0
87,91710,0,0,0,,,,,0,0
97,12010,1,2969.5,18,,,,,0,0
17,82705,0,0,0,,,,,0,0
94,50907,0,0,0,,,,,0,0
80,12405,0,0,0,,,,,0,0
76,62505,0,0,0,,,,,0,0
75,62608,0,0,0,,,,,0,0
40,10405,0,0,0,,,,,0,0
82,90707,1,989.8,6,,,,,0,0
78,101808,0,0,0,,,,,0,0
92,41908,0,0,0,,,,,0,0
72,120108,0,0,0,,,,,0,0
98,111510,0,0,0,,,,,0,0
17,122810,0,0,0,,,,,0,0
81,72709,0,0,0,,,,,0,0
89,101511,0,0,0,,,,,0,0
82,90308,0,0,0,,,,,0,0
86,122005,0,0,0,,,,,0,0
72,91810,0,0,0,,,,,0,0
92,121707,1,2969.5,18,,,,,0,0
34,101806,0,0,0,,,,,0,0
23,71007,0,0,0,,,,,0,0
99,31507,0,0,0,,,,,0,0
17,70710,0,0,0,,,,,0,0
85,62408,0,0,0,,,,,0,0
84,100709,0,0,0,,,,,0,0
72,82110,0,0,0,,,,,0,0
73,61905,1,329.9,2,,,,,0,0
40,73005,0,0,0,,,,,0,0
86,51006,0,0,0,,,,,0,0
79,112010,0,0,0,,,,,0,0
77,110210,0,0,0,,,,,0,0
82,91210,0,0,0,,,,,0,0
19,100710,0,0,0,,,,,0,0
97,42311,0,0,0,,,,,0,0
88,81705,0,0,0,,,,,0,0
30,60906,0,0,0,,,,,0,0
100,42510,0,0,0,,,,,0,0
80,31205,0,0,0,,,,,0,0
74,92210,0,0,0,,,,,0,0
76,61707,0,0,0,,,,,0,0
96,92109,0,0,0,,,,,0,0
75,11606,0,0,0,,,,,0,0
73,43010,0,0,0,,,,,0,0
83,52210,1,1979.6,12,,,,,0,0
85,90805,1,329.9,2,,,,,0,0
23,21305,0,0,0,,,,,0,0
91,42609,0,0,0,,,,,0,0
30,20510,1,3299.4,20,,,,,0,0
23,22606,1,1484.7,9,,,,,0,0
5,62908,0,0,0,,,,,0,0
23,21911,0,0,0,,,,,0,0
76,62311,0,0,0,,,,,0,0
79,10907,0,0,0,,,,,0,0
72,110707,0,0,0,,,,,0,0
88,41805,0,0,0,,,,,0,0
89,82809,0,0,0,,,,,0,0
73,122910,0,0,0,,,,,0,0
89,12507,0,0,0,,,,,0,0
5,111406,0,0,0,,,,,0,0
87,52810,0,0,0,,,,,0,0
40,82910,0,0,0,,,,,0,0
85,100907,0,0,0,,,,,0,0
34,11606,0,0,0,,,,,0,0
84,11105,0,0,0,,,,,0,0
81,72311,0,0,0,,,,,0,0
5,13011,0,0,0,,,,,0,0
76,81911,0,0,0,,,,,0,0
80,60308,0,0,0,,,,,0,0
87,112610,0,0,0,,,,,0,0
79,90809,0,0,0,,,,,0,0
84,82710,0,0,0,,,,,0,0
82,42310,1,2309.6,14,,,,,0,0
82,10308,0,0,0,,,,,0,0
85,102110,0,0,0,,,,,0,0
91,12407,0,0,0,,,,,0,0
19,42908,0,0,0,,,,,0,0
99,121910,0,0,0,,,,,0,0
80,71009,0,0,0,,,,,0,0
87,90709,0,0,0,,,,,0,0
17,121210,0,0,0,,,,,0,0
17,42411,0,0,0,,,,,0,0
101,31007,0,0,0,,,,,0,0
91,70511,0,0,0,,,,,0,0
19,41211,0,0,0,,,,,0,0
72,13010,0,0,0,,,,,0,0
75,50606,0,0,0,,,,,0,0
79,51306,0,0,0,,,,,0,0
73,92406,0,0,0,,,,,0,0
92,21405,0,0,0,,,,,0,0
86,60409,0,0,0,,,,,0,0
88,50111,0,0,0,,,,,0,0
83,21509,1,3299.4,20,,,,,0,0
95,61007,0,0,0,,,,,0,0
5,11309,0,0,0,,,,,0,0
93,51505,0,0,0,,,,,0,0
74,32908,0,0,0,,,,,0,0
17,13009,0,0,0,,,,,0,0
95,100909,0,0,0,,,,,0,0
82,20209,0,0,0,,,,,0,0
99,41707,0,0,0,,,,,0,0
72,121306,0,0,0,,,,,0,0
92,41210,0,0,0,,,,,0,0
80,41705,0,0,0,,,,,0,0
82,110406,0,0,0,,,,,0,0
72,53007,0,0,0,,,,,0,0
95,52209,0,0,0,,,,,0,0
100,40211,0,0,0,,,,,0,0
100,10110,0,0,0,,,,,0,0
73,61506,0,0,0,,,,,0,0
86,42609,0,0,0,,,,,0,0
86,102909,0,0,0,,,,,0,0
88,60909,0,0,0,,,,,0,0
86,82905,1,1814.7,11,,,,,0,0
73,102409,0,0,0,,,,,0,0
77,10107,0,0,0,,,,,0,0
86,83011,0,0,0,,,,,0,0
77,70109,0,0,0,,,,,0,0
83,10806,0,0,0,,,,,0,0
87,92108,0,0,0,,,,,0,0
34,80405,0,0,0,,,,,0,0
94,11706,1,1319.8,8,,,,,0,0
99,20110,0,0,0,,,,,0,0
75,102011,0,0,0,,,,,0,0
89,42608,0,0,0,,,,,0,0
78,91708,0,0,0,,,,,0,0
30,42605,0,0,0,,,,,0,0
91,92908,0,0,0,,,,,0,0
19,90809,0,0,0,,,,,0,0
91,22706,0,0,0,,,,,0,0
97,100109,0,0,0,,,,,0,0
90,91007,1,2804.5,17,,,,,0,0
91,70807,0,0,0,,,,,0,0
89,12408,0,0,0,,,,,0,0
30,100807,0,0,0,,,,,0,0
98,32706,0,0,0,,,,,0,0
89,62309,0,0,0,,,,,0,0
91,11409,0,0,0,,,,,0,0
97,100805,0,0,0,,,,,0,0
88,81106,0,0,0,,,,,0,0
92,81611,0,0,0,,,,,0,0
82,42305,0,0,0,,,,,0,0
99,10608,1,2309.6,14,,,,,0,0
76,90505,0,0,0,,,,,0,0
40,52806,0,0,0,,,,,0,0
100,102511,0,0,0,,,,,0,0
81,10507,0,0,0,,,,,0,0
77,120309,0,0,0,,,,,0,0
75,30905,0,0,0,,,,,0,0
90,41609,0,0,0,,,,,0,0
90,71111,0,0,0,,,,,0,0
27,121109,0,0,0,,,,,0,0
83,61206,0,0,0,,,,,0,0
89,81009,0,0,0,,,,,0,0
100,31008,0,0,0,,,,,0,0
27,22111,0,0,0,,,,,0,0
40,81306,0,0,0,,,,,0,0
34,52605,0,0,0,,,,,0,0
17,41105,0,0,0,,,,,0,0
84,70607,0,0,0,,,,,0,0
84,91011,1,329.9,2,,,,,0,0
84,12511,0,0,0,,,,,0,0
98,30210,0,0,0,,,,,0,0
99,81105,0,0,0,,,,,0,0
27,122106,0,0,0,,,,,0,0
40,52007,0,0,0,,,,,0,0
27,70310,0,0,0,,,,,0,0
9,120408,0,0,0,,,,,0,0
83,40811,0,0,0,,,,,0,0
34,12207,0,0,0,,,,,0,0
97,12111,0,0,0,,,,,0,0
99,122509,0,0,0,,,,,0,0
73,93006,0,0,0,,,,,0,0
95,92505,0,0,0,,,,,0,0
74,62611,0,0,0,,,,,0,0
34,52010,0,0,0,,,,,0,0
34,42007,0,0,0,,,,,0,0
83,71706,0,0,0,,,,,0,0
97,32007,0,0,0,,,,,0,0
27,30407,0,0,0,,,,,0,0
98,41511,0,0,0,,,,,0,0
17,81205,0,0,0,,,,,0,0
94,40706,0,0,0,,,,,0,0
5,101210,0,0,0,,,,,0,0
101,42710,0,0,0,,,,,0,0
93,42305,0,0,0,,,,,0,0
76,53007,0,0,0,,,,,0,0
40,81207,0,0,0,,,,,0,0
86,32808,0,0,0,,,,,0,0
90,121908,0,0,0,,,,,0,0
73,12008,0,0,0,,,,,0,0
30,61205,0,0,0,,,,,0,0
98,92011,0,0,0,,,,,0,0
100,40605,1,1319.8,8,,,,,0,0
94,50507,0,0,0,,,,,0,0
30,61507,0,0,0,,,,,0,0
93,90709,0,0,0,,,,,0,0
90,30908,0,0,0,,,,,0,0
78,72010,0,0,0,,,,,0,0
101,41609,0,0,0,,,,,0,0
83,92609,0,0,0,,,,,0,0
73,101810,0,0,0,,,,,0,0
99,82406,0,0,0,,,,,0,0
85,31410,0,0,0,,,,,0,0
96,30807,0,0,0,,,,,0,0
101,80505,0,0,0,,,,,0,0
77,110205,0,0,0,,,,,0,0
91,93006,1,2474.6,15,,,,,0,0
83,100410,0,0,0,,,,,0,0
73,61107,0,0,0,,,,,0,0
17,52906,0,0,0,,,,,0,0
80,70908,0,0,0,,,,,0,0
88,92109,0,0,0,,,,,0,0
79,121205,0,0,0,,,,,0,0
17,32908,0,0,0,,,,,0,0
88,100305,0,0,0,,,,,0,0
97,82606,0,0,0,,,,,0,0
91,12805,0,0,0,,,,,0,0
79,41011,0,0,0,,,,,0,0
83,92509,0,0,0,,,,,0,0
78,22606,1,1979.6,12,,,,,0,0
5,21610,0,0,0,,,,,0,0
75,30806,0,0,0,,,,,0,0
75,20909,0,0,0,,,,,0,0
79,61707,1,1979.6,12,,,,,0,0
95,103109,0,0,0,,,,,0,0
27,41311,0,0,0,,,,,0,0
97,91307,0,0,0,,,,,0,0
9,101005,0,0,0,,,,,0,0
72,80606,0,0,0,,,,,0,0
27,120706,0,0,0,,,,,0,0
40,120405,0,0,0,,,,,0,0
74,92410,1,989.8,6,,,,,0,0
30,101305,0,0,0,,,,,0,0
75,51511,0,0,0,,,,,0,0
98,90109,0,0,0,,,,,0,0
30,52210,0,0,0,,,,,0,0
80,52309,0,0,0,,,,,0,0
88,40211,0,0,0,,,,,0,0
75,31605,0,0,0,,,,,0,0
5,72405,0,0,0,,,,,0,0
101,82910,0,0,0,,,,,0,0
83,100707,0,0,0,,,,,0,0
34,83106,0,0,0,,,,,0,0
78,30507,0,0,0,,,,,0,0
30,111608,0,0,0,,,,,0,0
5,42910,0,0,0,,,,,0,0
74,42705,0,0,0,,,,,0,0
85,80811,0,0,0,,,,,0,0
87,51508,1,2969.5,18,,,,,0,0
85,42706,0,0,0,,,,,0,0
23,80908,0,0,0,,,,,0,0
93,60709,0,0,0,,,,,0,0
17,43007,0,0,0,,,,,0,0
92,12110,0,0,0,,,,,0,0
97,60808,0,0,0,,,,,0,0
81,70110,0,0,0,,,,,0,0
17,71509,0,0,0,,,,,0,0
34,42307,0,0,0,,,,,0,0
19,90505,0,0,0,,,,,0,0
88,70306,0,0,0,,,,,0,0
92,50805,0,0,0,,,,,0,0
85,121506,1,1814.7,11,,,,,0,0
23,32409,0,0,0,,,,,0,0
9,32705,1,2969.5,18,,,,,0,0
87,70709,0,0,0,,,,,0,0
87,12810,0,0,0,,,,,0,0
78,21606,0,0,0,,,,,0,0
93,51809,0,0,0,,,,,0,0
100,101811,0,0,0,,,,,0,0
5,92211,0,0,0,,,,,0,0
98,92509,0,0,0,,,,,0,0
99,42508,1,2804.5,17,,,,,0,0
23,112607,0,0,0,,,,,0,0
19,70808,0,0,0,,,,,0,0
76,60805,0,0,0,,,,,0,0
84,91211,0,0,0,,,,,0,0
98,70311,0,0,0,,,,,0,0
78,50908,0,0,0,,,,,0,0
94,73007,0,0,0,,,,,0,0
85,83105,0,0,0,,,,,0,0
23,30410,0,0,0,,,,,0,0
81,20308,0,0,0,,,,,0,0
74,72010,1,2474.6,15,,,,,0,0
72,70806,0,0,0,,,,,0,0
97,60410,0,0,0,,,,,0,0
99,121608,0,0,0,,,,,0,0
82,52806,0,0,0,,,,,0,0
85,102711,0,0,0,,,,,0,0
40,121309,0,0,0,,,,,0,0
99,92409,0,0,0,,,,,0,0
97,52608,0,0,0,,,,,0,0
83,81311,0,0,0,,,,,0,0
83,30405,0,0,0,,,,,0,0
87,71005,0,0,0,,,,,0,0
40,110805,0,0,0,,,,,0,0
34,70910,0,0,0,,,,,0,0
98,51706,0,0,0,,,,,0,0
97,20811,0,0,0,,,,,0,0
87,72008,0,0,0,,,,,0,0
27,32710,0,0,0,,,,,0,0
77,21505,0,0,0,,,,,0,0
84,62606,0,0,0,,,,,0,0
95,101211,0,0,0,,,,,0,0
40,60905,0,0,0,,,,,0,0
72,112505,0,0,0,,,,,0,0
98,70311,1,2639.5,16,,,,,0,0
73,32709,0,0,0,,,,,0,0
99,62310,0,0,0,,,,,0,0
75,60110,0,0,0,,,,,0,0
34,11705,0,0,0,,,,,0,0
82,60407,0,0,0,,,,,0,0
19,20909,0,0,0,,,,,0,0
73,12211,0,0,0,,,,,0,0
84,12010,0,0,0,,,,,0,0
19,51509,0,0,0,,,,,0,0
99,10709,0,0,0,,,,,0,0
81,92406,0,0,0,,,,,0,0
99,12306,0,0,0,,,,,0,0
83,22806,0,0,0,,,,,0,0
101,82310,0,0,0,,,,,0,0
97,41906,0,0,0,,,,,0,0
